1,Precious Achiuwa,PF,21,MIA,60,3,11.6,1.9,3.5,0.538,0,0,0,1.9,3.5,0.54,0.538,0.9,1.7,0.515,1.2,2.1,3.3,0.5,0.3,0.5,0.7,1.5,4.7
93,Wendell Carter Jr.,C,21,ORL,22,19,26.5,4.6,9.3,0.493,0.3,1.3,0.241,4.3,8,0.534,0.51,2.2,3.1,0.721,2.8,6,8.8,1.6,0.8,0.8,1.3,2.3,11.7
94,Michael Carter-Williams,SG,29,ORL,31,25,25.8,3.4,8.7,0.389,0.5,2,0.246,2.9,6.7,0.431,0.417,1.6,2.6,0.613,1.3,3.2,4.5,4.2,0.8,0.5,2.2,2.6,8.8
95,Alex Caruso,PG,26,LAL,57,6,21,2.3,5.2,0.434,0.9,2.3,0.406,1.3,2.9,0.457,0.525,0.9,1.3,0.645,0.5,2.4,2.9,2.7,1.1,0.2,1.3,1.9,6.3
96,Willie Cauley-Stein,C,27,DAL,52,16,17.3,2.2,3.5,0.635,0,0.2,0.091,2.2,3.3,0.671,0.638,0.9,1.5,0.628,1.3,3.3,4.5,0.7,0.4,0.8,0.5,2.4,5.4
97,Chris Chiozza,PG,25,BRK,22,1,10.5,1.4,4,0.352,0.6,1.9,0.31,0.8,2.1,0.391,0.426,0.6,0.8,0.765,0.1,1,1.1,3,0.3,0.3,0.7,0.9,4
98,Marquese Chriss,PF,23,GSW,2,0,13.5,2.5,7,0.357,0.5,2.5,0.2,2,4.5,0.444,0.393,1,2,0.5,1.5,5,6.5,1,0,1,1,1.5,6.5
99,Gary Clark,SF,26,TOT,38,11,17,1.1,3.4,0.305,0.8,2.8,0.287,0.2,0.6,0.391,0.424,0.2,0.3,0.8,0.9,2.1,3,0.8,0.3,0.2,0.4,0.9,3.1
99,Gary Clark,SF,26,ORL,35,11,18.2,1.1,3.7,0.305,0.9,3.1,0.287,0.3,0.7,0.391,0.424,0.2,0.3,0.8,0.9,2.3,3.2,0.9,0.3,0.2,0.5,1,3.4
99,Gary Clark,SF,26,DEN,2,0,2,0,0,,0,0,,0,0,,,0,0,,0,0.5,0.5,0,0,0,0,0,0
99,Gary Clark,F,26,PHI,1,0,4,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,1,0,0,1,0
100,Brandon Clarke,PF,24,MEM,58,16,24.2,4.4,8.5,0.519,0.3,1.3,0.26,4.1,7.1,0.568,0.54,1.3,1.9,0.69,1.7,4,5.6,1.6,1,0.9,0.6,1.4,10.5
101,Jordan Clarkson,SG,28,UTA,67,1,26.6,6.7,15.7,0.423,3,8.8,0.344,3.6,7,0.521,0.518,1.9,2.1,0.892,0.7,3.4,4.1,2.5,0.9,0.1,1.7,1.6,18.2
102,Nicolas Claxton,C,21,BRK,31,1,18.5,2.8,4.5,0.624,0,0.2,0.2,2.8,4.4,0.64,0.628,1,2.1,0.484,1.3,3.9,5.2,0.9,0.7,1.2,0.5,2.1,6.7
103,Amir Coffey,SG,23,LAC,44,1,9,1,2.3,0.437,0.5,1.3,0.411,0.5,1.1,0.468,0.549,0.6,0.9,0.711,0.2,0.8,1,0.5,0.2,0,0.3,0.7,3.2
104,John Collins,PF,23,ATL,62,62,29.5,6.8,12.3,0.555,1.3,3.3,0.396,5.5,9,0.614,0.609,2.7,3.2,0.83,1.9,5.6,7.5,1.3,0.5,1,1.4,3.1,17.7
105,Mike Conley,PG,33,UTA,50,50,29.5,5.6,12.6,0.444,2.7,6.6,0.407,2.9,6,0.487,0.552,2.4,2.8,0.852,0.7,2.7,3.4,5.9,1.3,0.2,2,1.9,16.3
106,Pat Connaughton,SG,28,MIL,68,3,22.8,2.4,5.5,0.432,1.5,3.9,0.374,0.9,1.6,0.571,0.564,0.4,0.5,0.757,0.9,3.9,4.9,1.2,0.7,0.3,0.5,1.5,6.7
107,Quinn Cook,PG,27,TOT,23,0,6.8,1.3,3,0.426,0.5,1.1,0.423,0.8,1.8,0.429,0.507,0.3,0.3,0.875,0.1,0.7,0.7,0.8,0.2,0,0.3,0.4,3.3
107,Quinn Cook,PG,27,LAL,16,0,3.9,0.8,1.6,0.462,0.3,0.8,0.385,0.4,0.8,0.538,0.558,0.3,0.3,0.8,0,0.3,0.3,0.3,0.1,0.1,0.2,0.1,2.1
107,Quinn Cook,PG,27,CLE,7,0,13.6,2.4,6,0.405,0.9,1.9,0.462,1.6,4.1,0.379,0.476,0.4,0.4,1,0.3,1.4,1.7,1.9,0.4,0,0.6,1.1,6.1
108,Tyler Cook,SF-PF,23,TOT,31,1,13,2,3.1,0.663,0,0.1,0.5,2,3,0.667,0.668,0.5,1.1,0.486,0.8,1.9,2.8,0.5,0.3,0.1,0.7,1.1,4.6
108,Tyler Cook,PF,23,BRK,4,0,4.3,0.3,0.8,0.333,0,0,,0.3,0.8,0.333,0.333,0,0,,0.3,0.3,0.5,0.5,0,0,0.3,0.5,0.5
108,Tyler Cook,SF,23,DET,27,1,14.3,2.3,3.4,0.674,0,0.1,0.5,2.3,3.3,0.678,0.679,0.6,1.3,0.486,0.9,2.2,3.1,0.5,0.3,0.1,0.7,1.2,5.3
109,DeMarcus Cousins,C,30,TOT,41,11,17.4,3.2,7.4,0.426,1.1,3.3,0.348,2,4.1,0.488,0.503,1.4,2,0.728,1.3,5.1,6.4,1.9,0.8,0.6,1.6,2.6,8.9
109,DeMarcus Cousins,C,30,HOU,25,11,20.2,3.2,8.4,0.376,1.6,4.6,0.336,1.6,3.8,0.426,0.469,1.8,2.4,0.746,1.2,6.4,7.6,2.4,0.8,0.7,1.6,3,9.6
109,DeMarcus Cousins,C,30,LAC,16,0,12.9,3.2,5.9,0.537,0.5,1.2,0.421,2.7,4.8,0.566,0.579,0.9,1.4,0.682,1.4,3.1,4.5,1,0.8,0.4,1.6,2.1,7.8
110,Robert Covington,PF,30,POR,69,69,32.1,2.9,7.3,0.403,2,5.1,0.384,1,2.2,0.447,0.537,0.7,0.9,0.803,0.9,5.8,6.7,1.7,1.4,1.2,0.9,2.8,8.6
111,Torrey Craig,SF,30,TOT,49,8,15.8,2.1,4.4,0.481,0.8,2.1,0.373,1.3,2.3,0.579,0.569,0.3,0.4,0.773,1.1,2.8,3.9,0.9,0.6,0.5,0.5,1.6,5.4
111,Torrey Craig,SF,30,MIL,18,0,11.2,1,2.6,0.391,0.4,1.2,0.364,0.6,1.3,0.417,0.478,0.1,0.1,0.5,0.7,1.7,2.4,0.9,0.5,0.4,0.3,1.3,2.5
111,Torrey Craig,SF,30,PHO,31,8,18.5,2.8,5.5,0.506,1,2.6,0.375,1.8,2.9,0.622,0.594,0.5,0.6,0.8,1.4,3.4,4.8,0.9,0.6,0.6,0.6,1.7,7
112,Jae Crowder,PF,30,PHO,60,42,27.5,3.3,8.2,0.404,2.5,6.3,0.389,0.9,1.9,0.455,0.555,1,1.3,0.76,0.5,4.2,4.7,2.1,0.8,0.5,0.9,2.1,10.1
113,Jarrett Culver,SG,21,MIN,34,7,14.7,2,4.9,0.411,0.4,1.6,0.245,1.6,3.4,0.487,0.449,0.9,1.4,0.604,1,2.1,3.1,0.7,0.5,0.3,0.8,1.7,5.3
114,Seth Curry,SG,30,PHI,57,57,28.7,4.5,9.7,0.467,2.2,4.9,0.45,2.3,4.8,0.485,0.582,1.2,1.4,0.896,0.2,2.2,2.4,2.7,0.8,0.1,1.1,1.7,12.5
115,Stephen Curry,PG,32,GSW,62,62,34.1,10.4,21.4,0.483,5.3,12.6,0.421,5.1,8.9,0.571,0.606,5.8,6.3,0.918,0.5,5,5.5,5.7,1.2,0.1,3.3,1.9,31.8
116,Nate Darling,SG,22,CHO,7,0,3.7,0.3,1,0.286,0.3,1,0.286,0,0,,0.429,0.4,0.4,1,0.1,0,0.1,0.1,0,0.1,0.1,0.1,1.3
117,Anthony Davis,PF,27,LAL,35,35,32.3,8.5,17.2,0.493,0.7,2.8,0.268,7.7,14.4,0.536,0.514,4.4,5.9,0.74,1.8,6.3,8,3.1,1.3,1.7,2.1,1.7,22.1
118,Ed Davis,C,31,MIN,23,7,13,0.8,1.9,0.432,0,0,,0.8,1.9,0.432,0.432,0.4,0.5,0.833,2,3,5,0.9,0.6,0.6,0.3,2.4,2.1
119,Terence Davis,SG,23,TOT,60,4,17.4,3.1,7.4,0.423,1.6,4.4,0.366,1.5,3,0.506,0.532,0.7,0.9,0.811,0.3,2.2,2.5,1.4,0.7,0.2,1,1.6,8.6
119,Terence Davis,SG,23,TOR,34,4,14.5,2.6,6.2,0.414,1.3,3.6,0.361,1.3,2.6,0.489,0.519,0.5,0.5,0.889,0.3,1.7,1.9,1.1,0.5,0.2,0.9,1.4,6.9
119,Terence Davis,SG,23,SAC,26,0,21.1,3.8,8.9,0.431,2,5.4,0.371,1.8,3.5,0.522,0.543,1,1.3,0.771,0.4,2.9,3.3,1.7,1,0.3,1.2,1.8,10.7
120,Gabriel Deck,PF,25,OKC,9,0,21.4,3.2,7,0.46,0.2,1.6,0.143,3,5.4,0.551,0.476,2,2.4,0.818,1.8,2.6,4.3,2.3,0.9,0,0.6,0.9,8.7
121,Dewayne Dedmon,C,31,MIA,16,0,13.1,2.9,4.1,0.708,0.1,0.3,0.2,2.8,3.8,0.75,0.715,1.3,1.7,0.741,1.8,3.6,5.4,0.8,0.6,0.4,0.8,2.3,7.1
122,Matthew Dellavedova,PG,30,CLE,13,1,17.2,1.1,4.3,0.25,0.3,1.9,0.16,0.8,2.4,0.323,0.286,0.3,0.3,1,0.5,1.4,1.8,4.5,0.3,0.1,0.5,1.6,2.8
123,DeMar DeRozan,PF,31,SAS,60,60,33.9,7.5,15.1,0.493,0.3,1.2,0.247,7.2,13.9,0.515,0.503,6.4,7.2,0.88,0.7,3.6,4.3,7,0.9,0.3,2,2.1,21.6
124,Mamadi Diakite,PF,24,MIL,13,0,7.9,0.9,2.2,0.414,0.1,0.5,0.143,0.8,1.7,0.5,0.431,0.5,0.5,1,0.5,1.6,2.1,0.5,0.3,0.4,0.2,0.9,2.4
125,Hamidou Diallo,SG-SF,22,TOT,51,8,23.5,4.3,9.1,0.476,0.5,1.5,0.342,3.8,7.5,0.504,0.505,2.4,3.7,0.639,1.1,4.1,5.2,1.9,0.8,0.5,1.4,2.5,11.5
125,Hamidou Diallo,SG,22,OKC,32,5,23.8,4.5,9.3,0.481,0.4,1.3,0.293,4.1,8,0.512,0.502,2.6,4.1,0.629,1.2,4,5.2,2.4,1,0.4,1.5,2.6,11.9
125,Hamidou Diallo,SF,22,DET,19,3,22.9,4.1,8.7,0.467,0.8,2,0.395,3.3,6.7,0.488,0.512,2.1,3.1,0.661,1.1,4.3,5.4,1.2,0.5,0.6,1.2,2.5,10.9
126,Gorgui Dieng,C,31,TOT,37,1,14.7,2.2,4.3,0.519,0.8,1.8,0.426,1.4,2.4,0.589,0.611,1.6,1.8,0.866,1.1,2.6,3.7,1.2,0.7,0.4,0.9,1.5,6.8
126,Gorgui Dieng,C,31,MEM,22,1,16.9,2.5,4.9,0.519,1,2.2,0.479,1.5,2.7,0.55,0.625,1.7,2,0.884,1.3,3.2,4.5,1.3,0.8,0.6,1,1.7,7.9
126,Gorgui Dieng,C,31,SAS,15,0,11.5,1.7,3.3,0.52,0.4,1.3,0.3,1.3,2,0.667,0.58,1.3,1.6,0.833,0.7,1.9,2.6,1.1,0.6,0.1,0.7,1.1,5.2
127,Spencer Dinwiddie,SG,27,BRK,3,3,21.3,2,5.3,0.375,0.7,2.3,0.286,1.3,3,0.444,0.438,2,2,1,0,4.3,4.3,3,0.7,0.3,1.7,1.3,6.7
128,Donte DiVincenzo,SG,24,MIL,66,66,27.5,3.8,9.1,0.42,2,5.2,0.379,1.8,3.9,0.475,0.528,0.8,1.1,0.718,1.2,4.5,5.8,3.1,1.1,0.2,1.4,1.7,10.4
129,Luka Don?i?,PG,21,DAL,65,65,34.5,9.9,20.6,0.479,2.9,8.3,0.351,6.9,12.3,0.566,0.55,5.2,7.2,0.73,0.8,7.2,8,8.6,1,0.6,4.3,2.3,27.9
130,Luguentz Dort,SG,21,OKC,52,52,29.7,4.8,12.3,0.387,2.2,6.3,0.343,2.6,6,0.432,0.475,2.3,3.2,0.744,0.7,2.9,3.6,1.7,0.9,0.4,1.5,2.6,14
131,Damyean Dotson,SG,26,CLE,45,7,19.5,2.5,6.3,0.394,1,3.4,0.279,1.5,2.9,0.531,0.47,0.5,0.8,0.667,0.1,1.9,2,2,0.4,0.1,0.8,0.9,6.5
132,Devon Dotson,PG,21,CHI,10,0,2.9,0.6,1.1,0.545,0,0.2,0,0.6,0.9,0.667,0.545,0,0,,0.2,0.1,0.3,0.3,0.3,0,0,0.1,1.2
133,Sekou Doumbouya,PF,20,DET,56,11,15.5,1.9,5,0.379,0.5,2.1,0.226,1.4,3,0.485,0.426,0.8,1.1,0.703,0.7,1.9,2.6,0.8,0.4,0.2,0.8,1.7,5.1
134,PJ Dozier,SG,24,DEN,50,6,21.8,3,7.1,0.417,0.9,3,0.315,2,4.1,0.49,0.483,0.8,1.3,0.636,0.7,2.9,3.6,1.8,0.6,0.4,0.9,1.7,7.7
135,Goran Dragi?,PG,34,MIA,50,11,26.7,4.8,11.1,0.432,1.8,4.9,0.373,3,6.2,0.479,0.514,2,2.4,0.828,0.5,2.9,3.4,4.4,0.7,0.2,2.4,2.3,13.4
136,Andre Drummond,C,27,TOT,45,45,27.1,6.1,12.5,0.492,0,0.2,0,6.1,12.3,0.499,0.492,2.7,4.5,0.604,3.6,8.4,12,2.1,1.4,1,2.7,3.2,15
136,Andre Drummond,C,27,CLE,25,25,28.9,7.2,15.2,0.474,0,0.3,0,7.2,14.9,0.484,0.474,3.1,5.2,0.597,4,9.4,13.5,2.6,1.6,1.2,3.2,2.8,17.5
136,Andre Drummond,C,27,LAL,20,20,25,4.8,9.1,0.53,0,0,,4.8,9.1,0.53,0.53,2.3,3.7,0.616,3,7.1,10.1,1.5,1.1,0.9,2.1,3.8,11.9
137,Jared Dudley,PF,35,LAL,11,0,6.9,0.2,0.6,0.286,0.2,0.5,0.4,0,0.2,0,0.429,0,0,,0.4,1.4,1.7,0.5,0.1,0.1,0.2,0.6,0.5
138,Kris Dunn,PG,26,ATL,4,0,11.3,0.3,3,0.083,0,0.5,0,0.3,2.5,0.1,0.083,0.8,1,0.75,0,1.5,1.5,0.5,0.5,0.5,0.8,2.5,1.3
139,Kevin Durant,PF,32,BRK,34,31,33.2,9.3,17.4,0.533,2.5,5.5,0.449,6.8,11.9,0.571,0.604,6,6.8,0.879,0.4,6.6,7,5.4,0.7,1.3,3.5,2,27.1
140,Anthony Edwards,SG,19,MIN,71,54,32.1,7,16.8,0.416,2.3,7.2,0.325,4.6,9.6,0.485,0.486,2.9,3.8,0.772,0.8,3.9,4.7,2.9,1.2,0.5,2.2,1.8,19.2
141,Carsen Edwards,SG,22,BOS,30,1,8.3,1.4,3.3,0.439,0.5,1.8,0.291,0.9,1.4,0.628,0.52,0.4,0.4,0.846,0.1,0.7,0.8,0.5,0.2,0,0.2,0.8,3.8
142,CJ Elleby,SF,20,POR,29,0,6.4,0.8,2.2,0.381,0.2,1.1,0.219,0.6,1.1,0.548,0.437,0.4,0.5,0.733,0.4,0.7,1.1,0.3,0.2,0.1,0.2,0.9,2.3
143,Henry Ellenson,PF,24,TOR,2,0,19,2.5,7,0.357,1,4.5,0.222,1.5,2.5,0.6,0.429,1.5,2,0.75,1.5,4.5,6,2.5,0,0,0,3.5,7.5
144,Wayne Ellington,SG,33,DET,46,31,22,3.2,7.3,0.441,2.5,6,0.422,0.7,1.4,0.524,0.612,0.6,0.8,0.8,0.3,1.6,1.8,1.5,0.4,0.2,0.7,1.3,9.6
145,Joel Embiid,C,26,PHI,51,51,31.1,9,17.6,0.513,1.1,3,0.377,7.9,14.6,0.541,0.545,9.2,10.7,0.859,2.2,8.4,10.6,2.8,1,1.4,3.1,2.4,28.5
146,James Ennis,SF,30,ORL,41,37,24,2.8,5.9,0.473,1.1,2.5,0.433,1.7,3.4,0.504,0.566,1.7,2.1,0.805,1,3,4,1.5,0.8,0.2,0.9,2,8.4
147,Drew Eubanks,C,23,SAS,53,3,14.1,2.2,3.8,0.567,0,0,1,2.1,3.8,0.563,0.572,1.5,2,0.726,1.4,3.1,4.5,0.8,0.3,0.9,0.8,1.7,5.8
148,Dante Exum,SG,25,CLE,6,3,19.3,1.7,4.3,0.385,0.3,1.8,0.182,1.3,2.5,0.533,0.423,0.2,0.3,0.5,0.3,2.5,2.8,2.2,0.7,0.3,1.2,1.5,3.8
149,Tacko Fall,C,25,BOS,18,0,6.6,1.1,1.5,0.741,0,0,,1.1,1.5,0.741,0.741,0.2,0.7,0.308,0.7,1.8,2.4,0.2,0.1,0.9,0.3,1.1,2.4
150,Derrick Favors,C,29,UTA,67,0,15.3,2.2,3.5,0.633,0,0,0,2.2,3.5,0.638,0.633,0.9,1.2,0.738,2,3.4,5.5,0.7,0.5,1,0.5,2.1,5.4
151,Cristiano Fel?cio,C,28,CHI,17,0,3.9,0.3,0.5,0.625,0,0.1,0,0.3,0.4,0.714,0.625,0.5,0.8,0.571,0.4,0.6,1.1,0.5,0.2,0,0.2,0.5,1.1
152,Terrance Ferguson,SG,22,PHI,13,0,3.8,0.1,0.5,0.143,0,0.4,0,0.1,0.2,0.5,0.143,0,0,,0,0.1,0.1,0.2,0.1,0,0.3,0.5,0.2
153,Bruno Fernando,C,22,ATL,32,0,6.4,0.4,1.1,0.412,0,0.1,0,0.4,1,0.438,0.412,0.4,0.6,0.65,0.5,1.7,2.2,0.3,0.1,0.1,0.7,0.7,1.3
154,Yogi Ferrell,PG,27,TOT,9,0,12.2,1.7,5,0.333,0.8,2.4,0.318,0.9,2.6,0.348,0.411,0.6,0.8,0.714,0.3,1,1.3,2.2,0.7,0.3,0.3,0.9,4.7
154,Yogi Ferrell,PG,27,CLE,2,0,20,4,10.5,0.381,1.5,4.5,0.333,2.5,6,0.417,0.452,0,1,0,1.5,2,3.5,2.5,1.5,0.5,1.5,2,9.5
154,Yogi Ferrell,PG,27,LAC,7,0,10,1,3.4,0.292,0.6,1.9,0.308,0.4,1.6,0.273,0.375,0.7,0.7,1,0,0.7,0.7,2.1,0.4,0.3,0,0.6,3.3
155,Dorian Finney-Smith,PF,27,DAL,59,59,32.1,3.6,7.7,0.468,2,5,0.391,1.7,2.7,0.613,0.595,0.5,0.7,0.756,1.6,3.8,5.5,1.7,0.9,0.4,0.8,2.3,9.7
156,Malik Fitts,PF,23,LAC,3,0,3.7,0.3,1,0.333,0.3,0.7,0.5,0,0.3,0,0.5,0,0,,0,1,1,0,0,0,0,1,1
157,Malachi Flynn,PG,22,TOR,46,13,19.2,2.6,6.9,0.374,1.1,3.4,0.316,1.5,3.5,0.429,0.451,0.8,1.1,0.78,0.2,2.2,2.4,2.9,0.8,0.1,0.9,1.4,7.1
158,Bryn Forbes,SG,27,MIL,70,10,19.3,3.6,7.6,0.473,2.2,4.9,0.452,1.4,2.7,0.511,0.618,0.7,0.9,0.77,0.2,1.4,1.6,0.6,0.3,0,0.6,1.1,10
159,Trent Forrest,PG,22,UTA,29,0,10.2,1.1,2.4,0.457,0.2,0.9,0.192,0.9,1.5,0.614,0.493,0.7,0.7,1,0.3,1.1,1.4,1.6,0.3,0.1,0.7,0.8,3
160,Evan Fournier,SF-SG,28,TOT,42,36,30,5.9,12.9,0.457,2.8,6.7,0.413,3.1,6.1,0.504,0.565,2.6,3.3,0.788,0.2,2.8,3,3.4,1.1,0.5,1.7,2.3,17.1
160,Evan Fournier,SF,28,ORL,26,26,30.3,6.5,14.2,0.461,2.8,7.2,0.388,3.7,7,0.536,0.56,3.8,4.7,0.797,0.2,2.7,2.9,3.7,1,0.3,2.1,2.1,19.7
160,Evan Fournier,SG,28,BOS,16,10,29.5,4.8,10.8,0.448,2.8,5.9,0.463,2.1,4.8,0.429,0.576,0.6,0.9,0.714,0.3,3,3.3,3.1,1.3,0.6,1.2,2.6,13
161,De'Aaron Fox,PG,23,SAC,58,58,35.1,9.1,19.1,0.477,1.8,5.5,0.322,7.3,13.6,0.539,0.523,5.2,7.2,0.719,0.6,2.9,3.5,7.2,1.5,0.5,3,2.9,25.2
162,Robert Franks,PF,24,ORL,7,0,14.4,1.9,4,0.464,0.7,2.1,0.333,1.1,1.9,0.615,0.554,1.7,1.9,0.923,0.9,1.1,2,0.7,0.4,0.4,0.3,1.1,6.1
163,Tim Frazier,PG,30,MEM,5,0,12.4,0.6,4,0.15,0,1.6,0,0.6,2.4,0.25,0.15,0.4,1.2,0.333,0,1.6,1.6,3.2,0.4,0.2,0.8,1.4,1.6
164,Markelle Fultz,PG,22,ORL,8,8,26.9,5.1,13,0.394,0.5,2,0.25,4.6,11,0.42,0.413,2.1,2.4,0.895,0.6,2.5,3.1,5.4,1,0.3,2.3,2.3,12.9
165,Wenyen Gabriel,PF,23,NOP,20,0,11.1,1.2,2.8,0.411,0.7,1.5,0.433,0.5,1.3,0.385,0.527,0.5,0.8,0.6,1,1.5,2.5,0.6,0.5,0.4,0.8,1.3,3.4
166,Daniel Gafford,PF-C,22,TOT,53,11,14.6,2.8,4.1,0.689,0,0,,2.8,4.1,0.689,0.689,1.3,2,0.66,1.8,2.5,4.3,0.5,0.5,1.4,0.7,1.8,7
166,Daniel Gafford,PF,22,CHI,31,11,12.4,1.9,2.8,0.69,0,0,,1.9,2.8,0.69,0.69,0.9,1.3,0.659,1.4,1.9,3.3,0.5,0.4,1.1,0.7,1.7,4.7
166,Daniel Gafford,C,22,WAS,22,0,17.8,4.1,6,0.689,0,0,,4.1,6,0.689,0.689,2,3,0.662,2.2,3.4,5.6,0.5,0.7,1.8,0.7,1.8,10.2
167,Danilo Gallinari,PF,32,ATL,51,4,24,4,9.3,0.434,2,5,0.406,2,4.3,0.466,0.542,3.2,3.4,0.925,0.3,3.8,4.1,1.5,0.6,0.2,0.8,2.1,13.3
168,Langston Galloway,SG,29,PHO,39,0,10.5,1.6,3.5,0.459,0.9,2,0.442,0.7,1.5,0.483,0.585,0.6,0.6,0.957,0.2,0.9,1.1,0.6,0.2,0,0.3,0.6,4.6
169,Darius Garland,PG,21,CLE,54,50,33.1,6.7,14.9,0.451,1.9,4.9,0.395,4.8,9.9,0.479,0.517,2.1,2.4,0.848,0.4,2,2.4,6.1,1.2,0.1,3,2,17.4
170,Marc Gasol,C,36,LAL,51,42,18.9,1.7,3.7,0.458,1,2.3,0.412,0.7,1.4,0.535,0.587,0.7,1,0.72,0.7,3.4,4.1,2.1,0.5,1.1,1,2.2,5.1
171,Rudy Gay,PF,34,SAS,62,1,21.6,4.2,10,0.42,1.7,4.4,0.381,2.5,5.6,0.451,0.504,1.3,1.6,0.8,0.7,4.1,4.8,1.4,0.7,0.6,1,1.9,11.4
172,Paul George,SF,30,LAC,54,54,33.7,8.2,17.6,0.467,3.2,7.7,0.411,5.1,9.9,0.51,0.557,3.7,4.2,0.868,0.8,5.8,6.6,5.2,1.1,0.4,3.3,2.4,23.3
173,Taj Gibson,PF,35,NYK,44,3,20.9,2.2,3.5,0.63,0.1,0.3,0.2,2.1,3.2,0.676,0.64,0.9,1.3,0.727,2.2,3.4,5.6,0.8,0.7,1.1,0.5,2.2,5.4
174,Harry Giles,C,22,POR,37,0,9.3,1.1,2.5,0.436,0.2,0.6,0.364,0.9,1.9,0.458,0.479,0.4,0.7,0.593,0.8,2.7,3.5,0.8,0.2,0.3,0.5,1.5,2.9
175,Shai Gilgeous-Alexander,SG,22,OKC,35,35,33.7,8.2,16.1,0.508,2,4.9,0.418,6.2,11.3,0.547,0.571,5.3,6.5,0.808,0.5,4.2,4.7,5.9,0.8,0.7,3,2,23.7
176,Anthony Gill,PF,28,WAS,25,4,8.4,1.2,2.4,0.5,0.3,1,0.292,0.9,1.4,0.639,0.558,0.5,0.6,0.813,0.6,1.3,2,0.4,0.4,0.2,0.3,1.1,3.2
177,Freddie Gillespie,PF,23,TOR,19,1,18.5,2.2,3.9,0.547,0,0,,2.2,3.9,0.547,0.547,1.2,1.5,0.759,1.9,2.6,4.6,0.4,0.7,1,0.6,2.2,5.5
178,Rudy Gobert,C,28,UTA,70,70,30.8,5.5,8.2,0.674,0,0,0,5.5,8.1,0.678,0.674,3.3,5.3,0.627,3.4,10.1,13.5,1.3,0.6,2.7,1.7,2.3,14.3
179,Brandon Goodwin,PG,25,ATL,47,5,13.2,1.8,4.7,0.377,0.7,2.2,0.311,1.1,2.6,0.433,0.448,0.6,0.9,0.651,0.2,1.3,1.5,2,0.4,0,0.8,0.9,4.9
180,Aaron Gordon,PF,25,TOT,49,49,28,4.7,10.1,0.465,1.2,3.6,0.339,3.5,6.6,0.533,0.524,2,3,0.651,1.6,4.2,5.8,3.3,0.7,0.7,2,1.8,12.6
180,Aaron Gordon,PF,25,ORL,25,25,29.4,5.1,11.7,0.437,1.7,4.5,0.375,3.4,7.2,0.475,0.509,2.6,4.2,0.629,1.6,5.1,6.6,4.2,0.6,0.8,2.7,2,14.6
180,Aaron Gordon,PF,25,DEN,24,24,26.5,4.3,8.4,0.505,0.7,2.6,0.274,3.5,5.8,0.607,0.547,1.3,1.8,0.705,1.5,3.3,4.8,2.3,0.7,0.6,1.3,1.6,10.5
181,Eric Gordon,SG,32,HOU,27,13,29.2,5.9,13.6,0.433,2.6,7.8,0.329,3.3,5.8,0.573,0.527,3.5,4.2,0.825,0.3,1.9,2.1,2.6,0.5,0.5,1.9,1.6,17.8
182,Devonte' Graham,PG,25,CHO,54,44,30.1,4.6,12.2,0.376,3.3,8.7,0.375,1.3,3.5,0.379,0.51,2.4,2.9,0.838,0.4,2.3,2.7,5.4,0.9,0.1,1.5,1.4,14.8
183,Jerami Grant,SF,26,DET,54,54,33.9,7.4,17.3,0.429,2.1,6.1,0.35,5.3,11.2,0.473,0.491,5.4,6.4,0.845,0.6,4,4.6,2.8,0.6,1.1,2,2.3,22.3
